epoch,lr,betas,betas,eps,weight_decay,amsgrad,maximize,foreach,capturable,differentiable,fused,decoupled_weight_decay,initial_lr,|params|,|grad|,time,obj,loss,acc,loss,acc,loss,acc
14.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,12.8893175,0.0490681,13.435664,0.050856248,0.050856248,0.0,39.131794,0.0,39.31134,0.0
15.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.004766,0.052836947,13.479609,0.048601497,0.048601497,0.0,37.653076,0.0,37.835674,0.0
16.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.108227,0.05545502,14.021803,0.046987522,0.046987522,0.0,36.453743,0.0,36.63533,0.0
17.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.177573,0.052428674,15.452974,0.04569856,0.04569856,0.0,35.52356,0.0,35.70058,0.0
18.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.232334,0.05293265,14.489961,0.044644713,0.044644713,0.0,34.775944,0.0,34.94746,0.0
19.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.28896,0.054594774,16.572845,0.04372953,0.04372953,0.0,34.07135,0.0,34.237846,0.0
20.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.330381,0.05336352,16.60574,0.04299346,0.04299346,0.0,33.568405,0.0,33.72629,0.0
21.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.373393,0.051254053,15.053203,0.04243664,0.04243664,0.0,33.11939,0.0,33.273067,0.0
22.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.439995,0.05322815,14.565003,0.04179133,0.04179133,0.0,32.58987,0.0,32.73209,0.0
23.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.485474,0.05618838,17.295404,0.041177586,0.041177586,0.0,32.14293,0.0,32.27961,0.0
24.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.537403,0.05964848,18.981535,0.04060101,0.04060101,0.0,31.659895,0.0,31.791645,0.0
25.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.576822,0.060277432,15.723968,0.040088333,0.040088333,0.0,31.278576,0.0,31.403242,0.0
26.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.618501,0.059715807,16.237467,0.039627444,0.039627444,0.0,30.923649,0.0,31.043385,0.0
27.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.643388,0.05951603,15.618118,0.039262205,0.039262205,0.0,30.680122,0.0,30.79528,0.0
28.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.666131,0.060031857,15.829408,0.038974576,0.038974576,0.0,30.457424,0.0,30.569216,0.0
29.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.690615,0.06324001,15.939405,0.038708217,0.038708217,0.0,30.236774,0.0,30.345385,0.0
30.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.712325,0.06501219,15.342309,0.038449645,0.038449645,0.0,30.039402,0.0,30.144026,0.0
31.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.738613,0.066655435,15.633791,0.038220864,0.038220864,0.0,29.85123,0.0,29.953022,0.0
32.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.764597,0.06499912,16.598166,0.037954316,0.037954316,0.0,29.666864,0.0,29.76616,0.0
33.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.784044,0.06741692,16.006174,0.03776035,0.03776035,0.0,29.535524,0.0,29.63242,0.0
34.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.80283,0.06747149,16.662724,0.037591383,0.037591383,0.0,29.409033,0.0,29.503628,0.0
35.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.820446,0.068303995,17.931578,0.037415322,0.037415322,0.0,29.281813,0.0,29.374207,0.0
36.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.833551,0.0666379,18.677689,0.037273142,0.037273142,0.0,29.177458,0.0,29.267998,0.0
37.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.846109,0.06435397,14.598016,0.03714897,0.03714897,0.0,29.079014,0.0,29.168049,0.0
38.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.861736,0.063110754,15.443022,0.03701325,0.03701325,0.0,28.950058,0.0,29.038326,0.0
39.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.870405,0.06263388,17.384502,0.03688682,0.03688682,0.0,28.84876,0.0,28.93608,0.0
40.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.877702,0.061584324,15.100129,0.03677632,0.03677632,0.0,28.756325,0.0,28.842524,0.0
41.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.884168,0.0625775,14.498324,0.03666537,0.03666537,0.0,28.663513,0.0,28.74843,0.0
42.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.890119,0.063614376,16.080044,0.03655226,0.03655226,0.0,28.582706,0.0,28.666641,0.0
43.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.895645,0.06432238,15.582865,0.036440168,0.036440168,0.0,28.49353,0.0,28.576485,0.0
44.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.900922,0.06514084,15.467633,0.03632705,0.03632705,0.0,28.40427,0.0,28.486,0.0
45.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.905954,0.06673208,15.800526,0.036214206,0.036214206,0.0,28.31739,0.0,28.397724,0.0
46.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.910521,0.06838374,16.617638,0.036103226,0.036103226,0.0,28.231459,0.0,28.310177,0.0
47.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.914234,0.069959514,17.229963,0.03599499,0.03599499,0.0,28.14843,0.0,28.225304,0.0
48.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.916685,0.07149749,16.105988,0.035891302,0.035891302,0.0,28.070961,0.0,28.145927,0.0
49.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.917522,0.07265476,16.117582,0.035793815,0.035793815,0.0,28.000553,0.0,28.073778,0.0
50.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.916524,0.07343892,14.676748,0.03570362,0.03570362,0.0,27.935852,0.0,28.007614,0.0
51.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.91361,0.07409224,15.746567,0.03562087,0.03562087,0.0,27.874283,0.0,27.94487,0.0
52.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.908852,0.074710265,15.632105,0.03554485,0.03554485,0.0,27.81301,0.0,27.882725,0.0
53.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.902418,0.07532348,15.539214,0.03547416,0.03547416,0.0,27.751194,0.0,27.820324,0.0
54.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.894481,0.075826176,14.539714,0.03540711,0.03540711,0.0,27.689737,0.0,27.758434,0.0
55.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.885134,0.073578484,14.43386,0.03534319,0.03534319,0.0,27.626774,0.0,27.694992,0.0
56.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.874831,0.070913,14.822521,0.035281748,0.035281748,0.0,27.557022,0.0,27.624836,0.0
57.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.863911,0.07148703,17.206856,0.03521489,0.03521489,0.0,27.494637,0.0,27.561886,0.0
58.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.85231,0.07224643,14.589502,0.035153728,0.035153728,0.0,27.440346,0.0,27.506813,0.0
59.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.840316,0.07278057,14.861313,0.035097383,0.035097383,0.0,27.391226,0.0,27.456696,0.0
60.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.828152,0.072809435,15.883623,0.035045233,0.035045233,0.0,27.348333,0.0,27.412634,0.0
61.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.815974,0.07245901,15.008856,0.03499532,0.03499532,0.0,27.304071,0.0,27.367147,0.0
62.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.803836,0.072155856,13.837426,0.034948643,0.034948643,0.0,27.26416,0.0,27.326122,0.0
63.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.791761,0.07190743,13.977935,0.034905978,0.034905978,0.0,27.231544,0.0,27.292707,0.0
64.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.779564,0.07182938,14.460567,0.03486733,0.03486733,0.0,27.205101,0.0,27.26583,0.0
65.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.766941,0.07189643,14.101622,0.034832336,0.034832336,0.0,27.181751,0.0,27.242386,0.0
66.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.753642,0.07212802,14.087698,0.034800287,0.034800287,0.0,27.15838,0.0,27.2192,0.0
67.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.739551,0.07262975,14.132731,0.03477039,0.03477039,0.0,27.13501,0.0,27.196215,0.0
68.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.724731,0.072905175,14.670688,0.034742203,0.034742203,0.0,27.111341,0.0,27.173098,0.0
69.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.709369,0.07280393,14.77898,0.034715377,0.034715377,0.0,27.086826,0.0,27.149237,0.0
70.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.693635,0.072592705,16.2281,0.034688562,0.034688562,0.0,27.059942,0.0,27.12301,0.0
71.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.677591,0.07215824,15.546156,0.034660064,0.034660064,0.0,27.029526,0.0,27.093222,0.0
72.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.6612425,0.071455315,15.964615,0.034629475,0.034629475,0.0,26.996967,0.0,27.061275,0.0
73.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.644612,0.070823304,14.867673,0.03459723,0.03459723,0.0,26.966908,0.0,27.031673,0.0
74.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.627806,0.07052759,15.053676,0.03456446,0.03456446,0.0,26.943632,0.0,27.00852,0.0
75.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.611042,0.07053214,14.316525,0.034532174,0.034532174,0.0,26.927057,0.0,26.991867,0.0
76.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.594603,0.070771314,15.242654,0.034500826,0.034500826,0.0,26.913885,0.0,26.978672,0.0
77.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.57868,0.07113442,15.034277,0.034470547,0.034470547,0.0,26.899221,0.0,26.96422,0.0
78.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.563355,0.07159961,15.269895,0.034441873,0.034441873,0.0,26.883156,0.0,26.948582,0.0
79.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.54867,0.07228816,14.42331,0.03441551,0.03441551,0.0,26.86753,0.0,26.93354,0.0
80.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.534643,0.07316157,14.391124,0.034391765,0.034391765,0.0,26.852299,0.0,26.918982,0.0
81.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.521256,0.07386023,14.352418,0.034370337,0.034370337,0.0,26.83676,0.0,26.904118,0.0
82.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.508478,0.07407358,14.301319,0.03435021,0.03435021,0.0,26.822304,0.0,26.890303,0.0
83.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.496252,0.07372116,15.58975,0.034329917,0.034329917,0.0,26.811905,0.0,26.880455,0.0
84.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.484517,0.07297507,17.165102,0.03430872,0.03430872,0.0,26.806065,0.0,26.874895,0.0
85.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.473242,0.07214885,15.878076,0.03428702,0.03428702,0.0,26.800987,0.0,26.869747,0.0
86.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.462423,0.07145126,16.003662,0.034265354,0.034265354,0.0,26.791798,0.0,26.860266,0.0
87.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.452056,0.07096577,14.880042,0.03424316,0.03424316,0.0,26.776674,0.0,26.84481,0.0
88.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.442098,0.070970885,14.500181,0.03421945,0.03421945,0.0,26.757465,0.0,26.82529,0.0
89.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.432539,0.07199503,14.687097,0.034193814,0.034193814,0.0,26.737604,0.0,26.804863,0.0
90.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.423425,0.07287093,16.84423,0.03416766,0.03416766,0.0,26.721079,0.0,26.787354,0.0
91.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.414756,0.073836565,15.2199135,0.03414256,0.03414256,0.0,26.713173,0.0,26.77821,0.0
92.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.406476,0.07566351,15.657446,0.034120493,0.034120493,0.0,26.712194,0.0,26.775963,0.0
93.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.398157,0.077820204,14.803097,0.034098588,0.034098588,0.0,26.69819,0.0,26.759724,0.0
94.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.390024,0.07989235,15.529785,0.034078427,0.034078427,0.0,26.709246,0.0,26.769938,0.0
95.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.382857,0.080867685,16.20928,0.034063656,0.034063656,0.0,26.722134,0.0,26.781027,0.0
96.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.372774,0.082207866,16.792557,0.034155834,0.034155834,0.0,26.830318,0.0,26.882454,0.0
97.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.365622,0.08261718,17.94874,0.03400939,0.03400939,0.0,26.736568,0.0,26.792343,0.0
98.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.357435,0.08202445,15.88529,0.034066595,0.034066595,0.0,26.804005,0.0,26.85293,0.0
99.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.350714,0.082240745,15.696264,0.03395647,0.03395647,0.0,26.738785,0.0,26.789492,0.0
100.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.340374,0.080843315,15.461426,0.034109406,0.034109406,0.0,26.85465,0.0,26.897797,0.0
101.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.334083,0.08200863,18.919687,0.03388775,0.03388775,0.0,26.704062,0.0,26.750675,0.0
102.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.326485,0.08174427,17.147488,0.033930454,0.033930454,0.0,26.725561,0.0,26.766973,0.0
103.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.3190565,0.08452837,14.883311,0.033813268,0.033813268,0.0,26.640703,0.0,26.683441,0.0
104.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.310508,0.088432945,16.601372,0.033796616,0.033796616,0.0,26.627901,0.0,26.668673,0.0
105.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.300765,0.09357974,14.1225815,0.033792626,0.033792626,0.0,26.566631,0.0,26.606392,0.0
106.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.289077,0.093032956,13.931183,0.033731617,0.033731617,0.0,26.516174,0.0,26.556719,0.0
107.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.272755,0.08267743,15.739092,0.03401707,0.03401707,0.0,26.795609,0.0,26.836136,0.0
108.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.262252,0.08817357,15.614332,0.03374348,0.03374348,0.0,26.540606,0.0,26.579784,0.0
109.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.250106,0.0882316,15.051178,0.03373308,0.03373308,0.0,26.510899,0.0,26.547909,0.0
110.0,0.0009,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.239588,0.08817347,14.212298,0.033533067,0.033533067,0.0,26.327253,0.0,26.365072,0.0
111.0,0.0009,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.221704,0.07934903,15.414738,0.03440941,0.03440941,0.0,26.975433,0.0,27.022432,0.0
112.0,0.0009,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.209947,0.085594006,13.451653,0.03356774,0.03356774,0.0,26.30813,0.0,26.344986,0.0
113.0,0.0009,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.194712,0.08386999,13.722592,0.03682742,0.03682742,0.0,28.738186,0.0,28.774302,0.0
114.0,0.0009,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.18064,0.08367529,13.609478,0.03561609,0.03561609,0.0,27.967022,0.0,28.039335,0.0
115.0,0.0009,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.165611,0.09416619,13.308867,0.035432678,0.035432678,0.0,27.882967,0.0,27.964155,0.0
116.0,0.0009,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.148096,0.1002425,13.888452,0.034296148,0.034296148,0.0,27.09951,0.0,27.142178,0.0
117.0,0.0009,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.136617,0.09528304,13.635113,0.03324691,0.03324691,0.0,26.216108,0.0,26.239208,0.0
118.0,0.0009,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.123588,0.10383242,13.717208,0.033974588,0.033974588,0.0,26.977873,0.0,27.013485,0.0
119.0,0.0009,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.112587,0.11001191,13.875523,0.03385595,0.03385595,0.0,26.907747,0.0,26.944403,0.0
120.0,0.0009,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.10206,0.1294018,14.622032,0.03341826,0.03341826,0.0,26.377253,0.0,26.407476,0.0
121.0,0.0009,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.093911,0.14314036,14.745823,0.033251636,0.033251636,0.0,26.143255,0.0,26.176048,0.0
122.0,0.0009,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.087184,0.13031305,14.157961,0.033021096,0.033021096,0.0,25.886948,0.0,25.922495,0.0
123.0,0.0009,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.081655,0.12762111,13.340262,0.03288909,0.03288909,0.0,25.71285,0.0,25.750193,0.0
124.0,0.0009,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.080786,0.12187831,13.084963,0.032642927,0.032642927,0.0,25.475199,0.0,25.512163,0.0
125.0,0.0009,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.078344,0.1124903,13.500763,0.032405168,0.032405168,0.0,25.276802,0.0,25.312782,0.0
126.0,0.0009,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.075907,0.10583892,13.111211,0.032356307,0.032356307,0.0,25.238628,0.0,25.275023,0.0
